kind	status	review_class	index	name	old_map	old_x	old_y	target_map	target_x	target_y	monster_index	monster_name	hero_kill_map	hero_kill_x	hero_kill_y	hero_kill_range	hero_kill_count	hero_kill_interval	match_method	mapping_method	confidence	walkable	hero_kill_walkable	placement_rule	review_decision	approved_map	approved_x	approved_y	approved_count	approved_range	approved_interval	review_note	reason	source	candidates_json	warnings_json	range_note
respawn	blocked	zircon-only	4736	Chicken	1	168	182				8	Chicken								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4737	Pig	1	168	182				9	Pig								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4738	Cow	1	168	182				11	Cow								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4739	Deer	1	168	182				10	Deer								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4740	Scarecrow	1	182	159				21	Scarecrow								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4741	Claw Cat	1	182	159				13	Claw Cat								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4742	Deer	1	182	159				10	Deer								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4743	Oma	1	182	159				22	Oma								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4744	Forest Yeti	1	182	159				15	Forest Yeti								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4745	Tiger Snake	1	173	130				19	Tiger Snake								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4746	Oma Warrior	1	173	130				18	Oma Warrior								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4747	Spitting Spider	1	173	130				20	Spitting Spider								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4748	Wolf	1	173	130				14	Wolf								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4749	Oma Hero	1	173	130				23	Oma Hero								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4750	Chestnut Tree	1	178	150				16	Chestnut Tree								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4751	Carnivorous Plant	1	178	150				17	Carnivorous Plant								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4752	Beetle	1	177	297				43	Beetle								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4753	Visceral Worm	1	177	297				45	Visceral Worm								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4754	Corpse Devourer	1	177	297				44	Corpse Devourer								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4770	Evil Monkey	D003	134	129				84	Evil Monkey								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4771	Monkey	D003	134	129				83	Monkey								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4772	Evil Elephant	D003	111	113				85	Evil Elephant								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4773	Evil Fanatic	D003	111	113				82	Evil Fanatic								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4774	Cannibal Fanatic	D003	111	113				86	Cannibal Fanatic								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4775	Crazed Warrior	D003	111	113				87	Crazed Warrior								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4776	Red Boar	D701	110	112				125	Red Boar								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	4777	Black Boar	D701	110	112				127	Black Boar								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
